不孝之子,nag,35,5,4,5,13,0,5,3
国破家亡,nag,35,0,3,9,11,1,6,5
护着,pos,35,0,0,0,0,0,10,25
暗伤,nag,35,0,0,0,5,1,11,18
欺凌,nag,35,1,0,2,2,2,13,15
突击,nag,35,0,5,1,18,6,2,3
酸痛,nag,35,4,5,1,5,0,15,5
阻挠,nag,35,0,0,0,3,0,11,21
挟制,nag,34,0,0,0,0,0,7,27
攻讦,nag,34,0,1,3,14,0,1,15
救亡,pos,34,12,2,0,16,1,2,1
一臂之力,pos,33,0,0,0,0,0,24,9
与人为善,pos,33,2,0,0,16,1,5,9
恐吓,nag,33,1,0,4,7,0,14,7
老伴,pos,33,0,0,0,18,1,3,11
贤孝,pos,33,5,2,2,6,6,5,7
钟情,pos,33,0,0,0,4,1,11,17
恶战,nag,32,4,1,1,4,0,21,1
造福,pos,32,0,4,3,1,10,8,6
乘胜追击,nag,31,0,3,6,21,0,1,0
胁持,nag,31,2,0,0,13,7,3,6
致病,nag,31,0,4,1,8,1,10,7
弄死,nag,31,0,0,0,1,0,11,19
